Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
19-Jan-11,10655,10745,10512,10550,2851448,7.721,3.6587,12.9516902,2322,302577962.6,1690.598372
20-Jan-11,10540,10589,10400,10400,2613942,7.833,3.7115,12.7665007,2367,273544286.4,1666.561428
21-Jan-11,10425,10633,10400,10633,2899680,7.661,3.6302,13.05312622,2557,306379891.8,1703.898814
24-Jan-11,10633,10649,10505,10580,4080636,7.699,3.6483,12.98869983,2795,431685994.8,1695.405761
25-Jan-11,10555,10633,10520,10554,4682831,7.718,3.6573,12.95672454,2805,495006104,1691.239357
26-Jan-11,10560,10600,10536,10560,4742330,7.714,3.6553,12.96344309,3560,500704625.8,1692.200835
27-Jan-11,10599,10785,10561,10785,6189002,7.553,3.579,13.23977228,4545,658549804.3,1728.256251
28-Jan-11,10690,10749,10484,10560,4917809,7.714,3.6553,12.96344309,5763,522396505,1692.200835
31-Jan-11,10500,10560,10453,10522,2521562,7.742,3.6685,12.91655903,3270,264821789.1,1686.111476
1-Feb-11,10553,10562,10420,10450,4746923,7.795,3.6937,12.82873637,4574,498499981.2,1674.573743
2-Feb-11,10580,10650,10415,10625,4261036,7.667,3.6329,13.04291118,5026,448038854.7,1702.616844
3-Feb-11,10640,10725,10561,10725,4241243,7.595,3.599,13.16655695,3143,451658403.3,1718.641473
4-Feb-11,10700,10735,10552,10642,2343622,7.655,3.6271,13.06335728,2823,248567943,1705.341031
7-Feb-11,10680,10752,10381,10399,2405060,7.833,3.7118,12.7665007,2538,252417365.2,1666.401182
8-Feb-11,10400,10450,10255,10300,5586827,7.909,3.7475,12.64382349,5671,575981258.3,1650.536799
9-Feb-11,10300,10379,10250,10300,6508420,7.909,3.7475,12.64382349,6160,670173293.1,1650.536799
10-Feb-11,10279,10284,10110,10119,5746304,8.05,3.8146,12.42236025,6478,585174696.4,1621.53222
11-Feb-11,10130,10369,10019,10369,6200615,7.856,3.7226,12.72912424,5855,630460169.4,1661.593793
14-Feb-11,10360,10369,10200,10287,2733616,7.919,3.7523,12.62785705,3458,280538236.2,1648.453597
15-Feb-11,10245,10300,10112,10185,3384952,7.998,3.7898,12.50312578,3871,345420079.9,1632.108475
16-Feb-11,10200,10250,10120,10175,4393167,8.006,3.7936,12.49063203,3513,448314687.1,1630.506012
17-Feb-11,10179,10252,10152,10185,3368782,7.998,3.7898,12.50312578,3296,343847871.6,1632.108475
18-Feb-11,10205,10239,10130,10193,1870584,7.992,3.7869,12.51251251,2140,190543660.5,1633.390445
21-Feb-11,10195,10277,10160,10265,1965615,7.936,3.7603,12.60080645,2808,201061130.4,1644.928178
22-Feb-11,10165,10195,10110,10140,3530377,8.034,3.8067,12.44709983,2677,358071067,1624.897392
23-Feb-11,10115,10166,9950,9950,6308180,8.187,3.8793,12.21448638,4323,632953992.6,1594.450597
24-Feb-11,9970,10000,9755,9870,4861786,8.253,3.9108,12.11680601,4760,479962047,1581.630894
25-Feb-11,9899,10020,9756,10000,3882035,8.146,3.86,12.27596366,3041,384592518.3,1602.462912
28-Feb-11,10000,10050,9835,9985,4190083,8.158,3.8657,12.25790635,4068,416435289,1600.059218
1-Mar-11,10000,10001,9851,9885,6677731,8.241,3.9049,12.1344497,3990,661448047.6,1584.034589
2-Mar-11,9800,9931,9766,9924,3847311,8.208,3.8895,12.18323587,3039,378132017.2,1590.284194
3-Mar-11,9900,9978,9700,9880,6196967,7.441,3.9068,13.43905389,4279,608798101.5,1583.233357
4-Mar-11,9880,9925,9772,9870,5630809,7.449,3.9108,13.42462075,4421,554475549.6,1581.630894
7-Mar-11,9801,9920,9750,9918,3271502,7.413,3.8919,13.48981519,2594,322732923.2,1589.322716
8-Mar-11,9899,9973,9772,9775,3786590,7.521,3.9488,13.29610424,4036,372652933,1566.407496
9-Mar-11,9800,9875,9750,9750,3194228,7.541,3.9589,13.26084074,3127,312801215,1562.401339
10-Mar-11,9760,9798,9599,9610,4008613,7.65,4.0166,13.07189542,3079,388739842.6,1539.966858
11-Mar-11,9590,9780,9443,9733,5366092,7.554,3.9658,13.23801959,5112,518646732.1,1559.677152
14-Mar-11,9700,9765,9584,9765,2960170,7.529,3.9528,13.28197636,2986,286972426,1564.805033
15-Mar-11,9630,9690,9411,9497,3822813,7.741,4.0644,12.91822762,4086,364348975.8,1521.859027
16-Mar-11,9520,9665,9455,9650,3735810,7.619,4,13.12508203,3616,357078601.3,1546.37671
17-Mar-11,9615,9777,9514,9734,2987014,7.553,3.9654,13.23977228,3781,289260028,1559.837398
18-Mar-11,9800,9849,9670,9737,2960730,7.551,3.9642,13.24327904,2552,289448844.2,1560.318137
21-Mar-11,9737,9737,9737,9737,0,7.551,3.9642,13.24327904,0,0,1560.318
22-Mar-11,9773,9900,9761,9837,4155094,7.474,3.9239,13.37971635,4446,408421286.4,1576.342628
23-Mar-11,9837,9945,9775,9880,2980539,7.441,3.9068,13.43905389,3459,294243975.1,1583.233218
24-Mar-11,9900,9970,9855,9900,2029027,7.426,3.8989,13.46619984,2229,200855791.3,1586.438144
25-Mar-11,9879,9950,9810,9930,2640790,7.404,3.8872,13.50621286,3388,260998784.9,1591.245532
28-Mar-11,9930,10020,9875,9980,1656191,7.367,3.8677,13.57404642,1531,165017773.2,1599.257846
29-Mar-11,9980,10236,9924,10236,2281806,7.182,3.771,13.92369813,2524,231501885,1640.280893
30-Mar-11,10260,10476,10260,10475,3177908,7.019,3.6849,14.24704374,2988,330590337.4,1678.579753
31-Mar-11,10474,10502,10294,10400,3049508,7.069,3.7115,14.14627246,2986,317138771.2,1666.561282
1-Apr-11,10430,10551,10305,10551,3010310,6.968,3.6584,14.35132032,2303,315180519.5,1690.75847
4-Apr-11,10360,10451,10311,10390,2405721,7.076,3.7151,14.13227812,2995,249651847,1704.219157
5-Apr-11,10305,10418,10277,10418,2299408,7.057,3.7051,14.17032733,2538,237949568.8,1708.811855
6-Apr-11,10445,10445,10338,10420,2338322,7.056,3.7044,14.1723356,2829,243496214.4,1709.139905
7-Apr-11,10400,10490,10345,10437,2708915,7.044,3.6983,14.19647927,2832,282663410.7,1711.928329
8-Apr-11,10481,10520,10132,10199,6333548,7.209,3.7846,13.87154945,5333,653280271.6,1672.890393
11-Apr-11,10200,10270,10055,10130,6062080,7.258,3.8104,13.77790025,7022,613413355.9,1661.572672
12-Apr-11,10080,10134,9963,10103,5049466,7.277,3.8206,13.74192662,4179,507903823.8,1657.143999
13-Apr-11,10103,10270,10030,10048,3354501,7.317,3.8415,13.66680333,3320,376012000,1648.122627
14-Apr-11,10040,10130,9911,10050,3471967,7.315,3.8407,13.67053999,3678,359088694,1648.450677
15-Apr-11,10050,10093,9853,9900,2521433,7.426,3.8989,13.46619984,2833,267972570,1623.846936
18-Apr-11,9885,9885,9519,9623,3241760,7.64,4.0112,13.08900524,3336,347223276,1578.412027
19-Apr-11,9709,9773,9591,9754,3708604,7.537,3.9573,13.26787847,3523,401889353,1599.899295
20-Apr-11,9825,10020,9779,10020,2497504,7.337,3.8522,13.62954886,1951,266159388,1643.52993
21-Apr-11,9970,10055,9855,10055,3779083,7.312,3.8388,13.6761488,2787,478796756,1649.270803
22-Apr-11,10055,10055,10055,10055,0,7.312,3.8388,13.6761488,0,0,1649.271
25-Apr-11,10055,10055,10055,10055,0,7.312,3.8388,13.6761488,0,0,1649.271
26-Apr-11,10000,10230,10000,10225,2099454,7.19,3.775,13.90820584,2073,230151605,1677.155244
27-Apr-11,10225,10225,10225,10225,0,7.19,3.775,13.90820584,0,0,1677.155
28-Apr-11,10260,10281,10033,10176,3532551,7.225,3.7932,13.84083045,3856,524350609,1669.117778
29-Apr-11,10164,10315,10130,10303,2180282,7.136,3.7464,14.01345291,2062,311694888,1689.948945
2-May-11,10303,10303,10303,10303,0,7.136,3.7464,14.01345291,0,0,1689.949
3-May-11,10303,10350,10120,10223,2667562,7.192,3.7757,13.90433815,3572,279429108,1676.827004
4-May-11,10220,10244,9940,10051,2494978,7.315,3.8404,13.67053999,2457,286500256,1648.614714
5-May-11,10000,10096,9678,9834,2863007,7.476,3.9251,13.37613697,3603,286410141,1613.021301
6-May-11,9850,10084,9725,10049,1774585,7.316,3.8411,13.66867141,2046,199555542,1648.286664
9-May-11,10010,10086,9851,9915,1941873,7.415,3.893,13.48617667,2022,207549462,1626.307321
10-May-11,9960,10196,9806,10129,1954311,7.258,3.8108,13.77790025,1839,200602157,1661.408659
11-May-11,10189,10194,9864,9963,2984433,7.379,3.8743,13.55197181,3254,303513693,1634.180518
12-May-11,9850,9945,9750,9864,2147281,7.453,3.9132,13.41741581,2203,239616238,1617.942049
13-May-11,9945,10020,9900,9980,1805303,7.367,3.8677,13.57404642,2271,200097489,1636.968943
16-May-11,9890,10050,9800,10035,1745022,7.326,3.8465,13.65001365,2166,194821670,1645.990315
17-May-11,9955,10050,9910,9959,2201381,7.382,3.8758,13.54646437,2734,243045894,1633.524419
